valid_time,v10,u10,era5_ws
2020-01-15 07:00:00,1.4971476,-1.1504221,1.4122064658899578
2020-01-15 08:00:00,1.421731,-1.1404991,1.3632538953720252
2020-01-15 09:00:00,0.8349409,-0.672899,0.8020600610195746
2020-01-15 10:00:00,-0.043476075,-0.20778096,0.1587755772444048
2020-01-15 11:00:00,-0.9422426,-0.07065797,0.7067301440892283
2020-01-15 12:00:00,-1.4404726,-0.1008625,1.080040980656076
2020-01-15 13:00:00,-1.8267918,-0.38708413,1.3966876908946366
2020-01-15 14:00:00,-1.9988852,-0.65834177,1.5740693446795886
2020-01-15 15:00:00,-2.2042704,-0.7903113,1.7514516169837842
2020-01-15 16:00:00,-2.559865,-0.95643353,2.0439292728760927
2020-01-15 17:00:00,-1.9765434,-0.8190165,1.600250365858527
2020-01-15 18:00:00,-1.1152716,-1.0028114,1.1217923322831167
2020-01-15 19:00:00,-0.2592556,-1.273715,0.97221079427677
2020-01-15 20:00:00,0.9964562,-1.2882156,1.2181329926093227
2020-01-15 21:00:00,1.7073326,-1.0195389,1.487359374625083
2020-01-15 22:00:00,1.5196371,-0.9752833,1.3505591045810932
2020-01-15 23:00:00,1.3326464,-0.9732701,1.2342781626845398
2020-01-16 00:00:00,1.2703829,-0.9690249,1.195056818613959
2020-01-16 01:00:00,1.3053999,-0.98231786,1.2219371903204106
2020-01-16 02:00:00,1.4167185,-1.0375757,1.3134273541734236
2020-01-16 03:00:00,1.5754948,-1.0942965,1.4347543090691026
2020-01-16 04:00:00,1.7450771,-1.1125908,1.5479429760760328
2020-01-16 05:00:00,1.8662128,-1.0742359,1.6105686591395223
2020-01-16 06:00:00,1.920351,-0.99766135,1.618597275904112
2020-01-16 07:00:00,1.5385466,-0.9400351,1.3485521633054636
2020-01-16 08:00:00,1.6070547,-0.7579287,1.328972637842044
2020-01-16 09:00:00,1.1679926,-0.5084433,0.9527855379646454
2020-01-16 10:00:00,0.5551818,0.18260741,0.43713392513418936
2020-01-16 11:00:00,-0.019408278,1.2474728,0.9331615115122931
2020-01-16 12:00:00,-0.45276362,1.7085333,1.3220087379155738
2020-01-16 13:00:00,-0.7195264,1.8220854,1.4652423393155538
2020-01-16 14:00:00,-0.90666264,1.6760921,1.4252976640394626
2020-01-16 15:00:00,-0.99440765,1.3220263,1.237310936712113
2020-01-16 16:00:00,-0.85376024,0.9609734,0.9614521647409954
2020-01-16 17:00:00,-0.45856732,0.8963151,0.7530440152789203
2020-01-16 18:00:00,0.27806234,0.48969418,0.42119611829990083
2020-01-16 19:00:00,1.3736753,-0.5890983,1.117935611270204
2020-01-16 20:00:00,1.8316402,-0.99140024,1.5577830459773523
2020-01-16 21:00:00,1.7368355,-0.86803514,1.4522741824133933
2020-01-16 22:00:00,1.5015783,-0.87203926,1.298764859374068
2020-01-16 23:00:00,1.4910679,-1.0170307,1.3499708678733857
2020-01-17 00:00:00,1.4326401,-1.0903931,1.3466058117919488
2020-01-17 01:00:00,1.2181549,-1.0876217,1.2214346362545354
2020-01-17 02:00:00,1.005456,-1.0559502,1.0905661359818033
2020-01-17 03:00:00,1.077899,-1.1923742,1.2022304425515367
2020-01-17 04:00:00,1.3033152,-1.4381924,1.4516856961125504
2020-01-17 05:00:00,1.4317713,-1.4432459,1.5205548614276512
2020-01-17 06:00:00,1.4378624,-1.4461374,1.5252997894991165
2020-01-17 07:00:00,1.3549032,-1.3791533,1.4460481563980372
2020-01-17 08:00:00,1.2321291,-1.3846588,1.386319225194513
2020-01-17 09:00:00,0.6799935,-0.94921243,0.8733415153536312
2020-01-17 10:00:00,-0.3754555,-0.8301774,0.6814821053649122
2020-01-17 11:00:00,-1.2506657,-1.0402355,1.2167153830570874
2020-01-17 12:00:00,-1.7731428,-1.2669954,1.6300036639921207
2020-01-17 13:00:00,-1.999917,-1.3457241,1.8029564288506554
2020-01-17 14:00:00,-2.047554,-1.2245464,1.7844538022009317
